09:36:00 INFO:Start training with [gpu(0)]
12:07:26 INFO:Epoch[9] Batch [24400]	Speed: 53.00 samples/sec	Train-Perplexity=4.189816
12:07:33 INFO:Epoch[9] Batch [24420]	Speed: 53.12 samples/sec	Train-Perplexity=3.903673
12:07:41 INFO:Epoch[9] Batch [24440]	Speed: 52.79 samples/sec	Train-Perplexity=4.264505
12:07:48 INFO:Epoch[9] Batch [24460]	Speed: 54.10 samples/sec	Train-Perplexity=4.263504
12:07:56 INFO:Epoch[9] Batch [24480]	Speed: 52.01 samples/sec	Train-Perplexity=4.771145
12:08:03 INFO:Epoch[9] Batch [24500]	Speed: 55.66 samples/sec	Train-Perplexity=4.183997
12:08:10 INFO:Epoch[9] Batch [24520]	Speed: 54.83 samples/sec	Train-Perplexity=4.116934
12:08:18 INFO:Epoch[9] Batch [24540]	Speed: 51.99 samples/sec	Train-Perplexity=4.147461
12:08:25 INFO:Epoch[9] Batch [24560]	Speed: 55.17 samples/sec	Train-Perplexity=4.014763
12:08:33 INFO:Epoch[9] Batch [24580]	Speed: 52.61 samples/sec	Train-Perplexity=4.346361
12:08:40 INFO:Epoch[9] Batch [24600]	Speed: 52.85 samples/sec	Train-Perplexity=4.266751
12:08:47 INFO:Epoch[9] Batch [24620]	Speed: 56.54 samples/sec	Train-Perplexity=4.392409
12:08:55 INFO:Epoch[9] Batch [24640]	Speed: 53.71 samples/sec	Train-Perplexity=4.287540
12:09:02 INFO:Epoch[9] Batch [24660]	Speed: 55.09 samples/sec	Train-Perplexity=4.244894
12:09:10 INFO:Epoch[9] Batch [24680]	Speed: 54.52 samples/sec	Train-Perplexity=4.117965
12:09:17 INFO:Epoch[9] Batch [24700]	Speed: 53.53 samples/sec	Train-Perplexity=4.551116
12:09:25 INFO:Epoch[9] Batch [24720]	Speed: 53.05 samples/sec	Train-Perplexity=4.382245
12:09:32 INFO:Epoch[9] Batch [24740]	Speed: 52.13 samples/sec	Train-Perplexity=4.646417
12:09:40 INFO:Epoch[9] Batch [24760]	Speed: 54.15 samples/sec	Train-Perplexity=4.747739
12:09:47 INFO:Epoch[9] Batch [24780]	Speed: 52.34 samples/sec	Train-Perplexity=4.224263
12:09:55 INFO:Epoch[9] Batch [24800]	Speed: 53.77 samples/sec	Train-Perplexity=4.261713
12:10:02 INFO:Epoch[9] Batch [24820]	Speed: 52.10 samples/sec	Train-Perplexity=4.193939
12:10:10 INFO:Epoch[9] Batch [24840]	Speed: 55.84 samples/sec	Train-Perplexity=4.383047
12:10:17 INFO:Epoch[9] Batch [24860]	Speed: 53.56 samples/sec	Train-Perplexity=4.212088
12:10:24 INFO:Epoch[9] Batch [24880]	Speed: 55.18 samples/sec	Train-Perplexity=4.449028
12:10:32 INFO:Epoch[9] Batch [24900]	Speed: 50.51 samples/sec	Train-Perplexity=4.569448
12:10:40 INFO:Epoch[9] Batch [24920]	Speed: 53.56 samples/sec	Train-Perplexity=4.208616
12:10:46 INFO:Epoch[9] Batch [24940]	Speed: 61.61 samples/sec	Train-Perplexity=4.337611
12:10:53 INFO:Epoch[9] Batch [24960]	Speed: 55.35 samples/sec	Train-Perplexity=4.725217
12:11:00 INFO:Epoch[9] Batch [24980]	Speed: 57.31 samples/sec	Train-Perplexity=4.213689
12:11:08 INFO:Epoch[9] Batch [25000]	Speed: 55.87 samples/sec	Train-Perplexity=4.605895
12:11:14 INFO:Epoch[9] Batch [25020]	Speed: 57.81 samples/sec	Train-Perplexity=4.404222
12:11:22 INFO:Epoch[9] Batch [25040]	Speed: 52.51 samples/sec	Train-Perplexity=4.699832
12:11:30 INFO:Epoch[9] Batch [25060]	Speed: 53.00 samples/sec	Train-Perplexity=4.268736
12:11:37 INFO:Epoch[9] Batch [25080]	Speed: 55.83 samples/sec	Train-Perplexity=4.385227
12:11:44 INFO:Epoch[9] Batch [25100]	Speed: 52.24 samples/sec	Train-Perplexity=4.486031
12:11:52 INFO:Epoch[9] Batch [25120]	Speed: 55.27 samples/sec	Train-Perplexity=4.509960
12:11:59 INFO:Epoch[9] Batch [25140]	Speed: 57.10 samples/sec	Train-Perplexity=4.410751
12:12:06 INFO:Epoch[9] Batch [25160]	Speed: 52.63 samples/sec	Train-Perplexity=4.424839
12:12:14 INFO:Epoch[9] Batch [25180]	Speed: 53.67 samples/sec	Train-Perplexity=4.389299
12:12:21 INFO:Epoch[9] Batch [25200]	Speed: 52.71 samples/sec	Train-Perplexity=4.320544
12:12:29 INFO:Epoch[9] Batch [25220]	Speed: 55.41 samples/sec	Train-Perplexity=4.086208
12:12:36 INFO:Epoch[9] Batch [25240]	Speed: 54.96 samples/sec	Train-Perplexity=4.452090
12:12:44 INFO:Epoch[9] Batch [25260]	Speed: 51.87 samples/sec	Train-Perplexity=4.500987
12:12:51 INFO:Epoch[9] Batch [25280]	Speed: 50.16 samples/sec	Train-Perplexity=4.248588
12:12:59 INFO:Epoch[9] Batch [25300]	Speed: 53.89 samples/sec	Train-Perplexity=4.347026
12:13:06 INFO:Epoch[9] Batch [25320]	Speed: 54.78 samples/sec	Train-Perplexity=4.343598
12:13:14 INFO:Epoch[9] Batch [25340]	Speed: 53.10 samples/sec	Train-Perplexity=4.478960
12:13:21 INFO:Epoch[9] Batch [25360]	Speed: 55.63 samples/sec	Train-Perplexity=4.423055
12:13:28 INFO:Epoch[9] Batch [25380]	Speed: 58.35 samples/sec	Train-Perplexity=4.689939
12:13:35 INFO:Epoch[9] Batch [25400]	Speed: 54.95 samples/sec	Train-Perplexity=4.556139
12:13:42 INFO:Epoch[9] Batch [25420]	Speed: 53.99 samples/sec	Train-Perplexity=4.172532
12:13:50 INFO:Epoch[9] Batch [25440]	Speed: 55.85 samples/sec	Train-Perplexity=4.280622
12:13:57 INFO:Epoch[9] Batch [25460]	Speed: 53.19 samples/sec	Train-Perplexity=4.494129
12:14:04 INFO:Epoch[9] Batch [25480]	Speed: 55.67 samples/sec	Train-Perplexity=4.399337
12:14:12 INFO:Epoch[9] Batch [25500]	Speed: 55.81 samples/sec	Train-Perplexity=4.203296
12:14:19 INFO:Epoch[9] Batch [25520]	Speed: 53.70 samples/sec	Train-Perplexity=4.371844
12:14:26 INFO:Epoch[9] Batch [25540]	Speed: 54.17 samples/sec	Train-Perplexity=4.259997
12:14:34 INFO:Epoch[9] Batch [25560]	Speed: 54.34 samples/sec	Train-Perplexity=4.166139
12:14:41 INFO:Epoch[9] Batch [25580]	Speed: 51.88 samples/sec	Train-Perplexity=4.320111
12:14:49 INFO:Epoch[9] Batch [25600]	Speed: 52.25 samples/sec	Train-Perplexity=4.230723
12:14:56 INFO:Epoch[9] Batch [25620]	Speed: 55.67 samples/sec	Train-Perplexity=4.511568
12:15:03 INFO:Epoch[9] Batch [25640]	Speed: 55.29 samples/sec	Train-Perplexity=4.103618
12:15:11 INFO:Epoch[9] Batch [25660]	Speed: 51.07 samples/sec	Train-Perplexity=4.250185
12:15:18 INFO:Epoch[9] Batch [25680]	Speed: 56.05 samples/sec	Train-Perplexity=4.291523
12:15:26 INFO:Epoch[9] Batch [25700]	Speed: 52.72 samples/sec	Train-Perplexity=4.370237
12:15:33 INFO:Epoch[9] Batch [25720]	Speed: 55.30 samples/sec	Train-Perplexity=4.328818
12:15:41 INFO:Epoch[9] Batch [25740]	Speed: 52.57 samples/sec	Train-Perplexity=4.549021
12:15:48 INFO:Epoch[9] Batch [25760]	Speed: 56.30 samples/sec	Train-Perplexity=4.651034
12:15:55 INFO:Epoch[9] Batch [25780]	Speed: 58.61 samples/sec	Train-Perplexity=4.466226
12:16:02 INFO:Epoch[9] Batch [25800]	Speed: 54.05 samples/sec	Train-Perplexity=4.314578
12:16:10 INFO:Epoch[9] Batch [25820]	Speed: 54.55 samples/sec	Train-Perplexity=4.130171
12:16:17 INFO:Epoch[9] Batch [25840]	Speed: 50.49 samples/sec	Train-Perplexity=4.174153
12:16:25 INFO:Epoch[9] Batch [25860]	Speed: 51.12 samples/sec	Train-Perplexity=4.200630
12:16:33 INFO:Epoch[9] Batch [25880]	Speed: 53.45 samples/sec	Train-Perplexity=5.054505
12:16:35 INFO:Epoch[9] Resetting Data Iterator
12:16:35 INFO:Epoch[9] Time cost=9634.317
12:16:36 INFO:Saved checkpoint to "checkpoint/auto_sum-0010.params"
12:16:45 INFO:Epoch[10] Batch [20]	Speed: 49.20 samples/sec	Train-Perplexity=3.995275
12:16:53 INFO:Epoch[10] Batch [40]	Speed: 46.50 samples/sec	Train-Perplexity=4.145179
12:17:02 INFO:Epoch[10] Batch [60]	Speed: 48.92 samples/sec	Train-Perplexity=4.418828
12:17:10 INFO:Epoch[10] Batch [80]	Speed: 47.78 samples/sec	Train-Perplexity=4.476967
12:17:19 INFO:Epoch[10] Batch [100]	Speed: 45.19 samples/sec	Train-Perplexity=3.954943
12:17:27 INFO:Epoch[10] Batch [120]	Speed: 48.89 samples/sec	Train-Perplexity=4.110183
12:17:36 INFO:Epoch[10] Batch [140]	Speed: 45.41 samples/sec	Train-Perplexity=4.153521
12:17:44 INFO:Epoch[10] Batch [160]	Speed: 47.25 samples/sec	Train-Perplexity=4.000800
12:17:53 INFO:Epoch[10] Batch [180]	Speed: 46.29 samples/sec	Train-Perplexity=4.127407
12:18:01 INFO:Epoch[10] Batch [200]	Speed: 47.04 samples/sec	Train-Perplexity=4.202928
12:18:10 INFO:Epoch[10] Batch [220]	Speed: 48.72 samples/sec	Train-Perplexity=4.120211
12:18:18 INFO:Epoch[10] Batch [240]	Speed: 48.28 samples/sec	Train-Perplexity=4.027412
12:18:27 INFO:Epoch[10] Batch [260]	Speed: 45.95 samples/sec	Train-Perplexity=4.231177
12:18:35 INFO:Epoch[10] Batch [280]	Speed: 45.30 samples/sec	Train-Perplexity=3.914260
12:18:43 INFO:Epoch[10] Batch [300]	Speed: 49.50 samples/sec	Train-Perplexity=4.233624
12:18:52 INFO:Epoch[10] Batch [320]	Speed: 45.72 samples/sec	Train-Perplexity=3.995595
12:19:01 INFO:Epoch[10] Batch [340]	Speed: 47.11 samples/sec	Train-Perplexity=3.867970
12:19:10 INFO:Epoch[10] Batch [360]	Speed: 45.31 samples/sec	Train-Perplexity=4.326975
12:19:18 INFO:Epoch[10] Batch [380]	Speed: 47.98 samples/sec	Train-Perplexity=4.259044
12:19:27 INFO:Epoch[10] Batch [400]	Speed: 46.21 samples/sec	Train-Perplexity=4.223961
12:19:35 INFO:Epoch[10] Batch [420]	Speed: 47.57 samples/sec	Train-Perplexity=4.000887
12:19:43 INFO:Epoch[10] Batch [440]	Speed: 47.16 samples/sec	Train-Perplexity=4.213361
12:19:52 INFO:Epoch[10] Batch [460]	Speed: 47.59 samples/sec	Train-Perplexity=4.220672
12:20:00 INFO:Epoch[10] Batch [480]	Speed: 49.14 samples/sec	Train-Perplexity=4.102081
12:20:08 INFO:Epoch[10] Batch [500]	Speed: 46.99 samples/sec	Train-Perplexity=4.027574
12:20:17 INFO:Epoch[10] Batch [520]	Speed: 46.37 samples/sec	Train-Perplexity=4.273159
12:20:26 INFO:Epoch[10] Batch [540]	Speed: 47.23 samples/sec	Train-Perplexity=4.403609
12:20:34 INFO:Epoch[10] Batch [560]	Speed: 49.31 samples/sec	Train-Perplexity=4.160365
12:20:43 INFO:Epoch[10] Batch [580]	Speed: 44.33 samples/sec	Train-Perplexity=4.024475
12:20:52 INFO:Epoch[10] Batch [600]	Speed: 44.47 samples/sec	Train-Perplexity=4.054653
12:21:00 INFO:Epoch[10] Batch [620]	Speed: 49.68 samples/sec	Train-Perplexity=4.315428
12:21:08 INFO:Epoch[10] Batch [640]	Speed: 45.85 samples/sec	Train-Perplexity=3.955364
12:21:17 INFO:Epoch[10] Batch [660]	Speed: 46.47 samples/sec	Train-Perplexity=4.453672
12:21:26 INFO:Epoch[10] Batch [680]	Speed: 45.51 samples/sec	Train-Perplexity=4.306984
12:21:34 INFO:Epoch[10] Batch [700]	Speed: 49.43 samples/sec	Train-Perplexity=4.172505
12:21:43 INFO:Epoch[10] Batch [720]	Speed: 44.52 samples/sec	Train-Perplexity=4.315067
12:21:51 INFO:Epoch[10] Batch [740]	Speed: 47.36 samples/sec	Train-Perplexity=4.373004
12:22:01 INFO:Epoch[10] Batch [760]	Speed: 43.88 samples/sec	Train-Perplexity=4.510979
12:22:09 INFO:Epoch[10] Batch [780]	Speed: 45.75 samples/sec	Train-Perplexity=4.426962
12:22:18 INFO:Epoch[10] Batch [800]	Speed: 46.38 samples/sec	Train-Perplexity=3.958307
12:22:27 INFO:Epoch[10] Batch [820]	Speed: 44.09 samples/sec	Train-Perplexity=4.424361
12:22:36 INFO:Epoch[10] Batch [840]	Speed: 43.76 samples/sec	Train-Perplexity=4.096613
12:22:45 INFO:Epoch[10] Batch [860]	Speed: 47.28 samples/sec	Train-Perplexity=4.413980
12:22:54 INFO:Epoch[10] Batch [880]	Speed: 44.60 samples/sec	Train-Perplexity=3.845542
12:23:02 INFO:Epoch[10] Batch [900]	Speed: 46.31 samples/sec	Train-Perplexity=4.220772
12:23:11 INFO:Epoch[10] Batch [920]	Speed: 44.19 samples/sec	Train-Perplexity=4.096739
12:23:20 INFO:Epoch[10] Batch [940]	Speed: 46.54 samples/sec	Train-Perplexity=4.082978
12:23:28 INFO:Epoch[10] Batch [960]	Speed: 47.79 samples/sec	Train-Perplexity=4.124250
12:23:37 INFO:Epoch[10] Batch [980]	Speed: 46.38 samples/sec	Train-Perplexity=4.147578
12:23:45 INFO:Epoch[10] Batch [1000]	Speed: 48.23 samples/sec	Train-Perplexity=4.109028
12:23:53 INFO:Epoch[10] Batch [1020]	Speed: 48.52 samples/sec	Train-Perplexity=4.211395
12:24:02 INFO:Epoch[10] Batch [1040]	Speed: 47.99 samples/sec	Train-Perplexity=4.159030
12:24:10 INFO:Epoch[10] Batch [1060]	Speed: 46.65 samples/sec	Train-Perplexity=4.178404
12:24:19 INFO:Epoch[10] Batch [1080]	Speed: 44.16 samples/sec	Train-Perplexity=3.786940
12:24:28 INFO:Epoch[10] Batch [1100]	Speed: 48.48 samples/sec	Train-Perplexity=4.065524
12:24:36 INFO:Epoch[10] Batch [1120]	Speed: 45.54 samples/sec	Train-Perplexity=4.019547
12:24:45 INFO:Epoch[10] Batch [1140]	Speed: 47.31 samples/sec	Train-Perplexity=4.244004
12:24:53 INFO:Epoch[10] Batch [1160]	Speed: 46.23 samples/sec	Train-Perplexity=4.417352
12:25:02 INFO:Epoch[10] Batch [1180]	Speed: 48.23 samples/sec	Train-Perplexity=3.899824
12:25:10 INFO:Epoch[10] Batch [1200]	Speed: 45.86 samples/sec	Train-Perplexity=4.059983
12:25:19 INFO:Epoch[10] Batch [1220]	Speed: 47.15 samples/sec	Train-Perplexity=4.063366
12:25:27 INFO:Epoch[10] Batch [1240]	Speed: 47.76 samples/sec	Train-Perplexity=4.296177
12:25:36 INFO:Epoch[10] Batch [1260]	Speed: 48.63 samples/sec	Train-Perplexity=4.292419
12:25:44 INFO:Epoch[10] Batch [1280]	Speed: 47.79 samples/sec	Train-Perplexity=4.330381
12:25:52 INFO:Epoch[10] Batch [1300]	Speed: 47.36 samples/sec	Train-Perplexity=4.185288
12:26:01 INFO:Epoch[10] Batch [1320]	Speed: 44.05 samples/sec	Train-Perplexity=4.486137
12:26:10 INFO:Epoch[10] Batch [1340]	Speed: 47.19 samples/sec	Train-Perplexity=4.165300
12:26:18 INFO:Epoch[10] Batch [1360]	Speed: 49.89 samples/sec	Train-Perplexity=4.782119
12:26:27 INFO:Epoch[10] Batch [1380]	Speed: 45.29 samples/sec	Train-Perplexity=4.247812
12:26:35 INFO:Epoch[10] Batch [1400]	Speed: 45.93 samples/sec	Train-Perplexity=3.985422
12:26:44 INFO:Epoch[10] Batch [1420]	Speed: 48.64 samples/sec	Train-Perplexity=4.081239
12:26:53 INFO:Epoch[10] Batch [1440]	Speed: 44.63 samples/sec	Train-Perplexity=4.205029
12:27:01 INFO:Epoch[10] Batch [1460]	Speed: 47.70 samples/sec	Train-Perplexity=4.034326
12:27:09 INFO:Epoch[10] Batch [1480]	Speed: 48.31 samples/sec	Train-Perplexity=4.047628
12:27:17 INFO:Epoch[10] Batch [1500]	Speed: 50.33 samples/sec	Train-Perplexity=4.177216
12:27:26 INFO:Epoch[10] Batch [1520]	Speed: 45.07 samples/sec	Train-Perplexity=4.275898
12:27:34 INFO:Epoch[10] Batch [1540]	Speed: 49.29 samples/sec	Train-Perplexity=4.023077
12:27:43 INFO:Epoch[10] Batch [1560]	Speed: 45.05 samples/sec	Train-Perplexity=3.897675
12:27:52 INFO:Epoch[10] Batch [1580]	Speed: 46.17 samples/sec	Train-Perplexity=4.656162
12:28:01 INFO:Epoch[10] Batch [1600]	Speed: 45.38 samples/sec	Train-Perplexity=4.450711
12:28:10 INFO:Epoch[10] Batch [1620]	Speed: 45.06 samples/sec	Train-Perplexity=3.908480
12:28:18 INFO:Epoch[10] Batch [1640]	Speed: 49.99 samples/sec	Train-Perplexity=4.443760
12:28:27 INFO:Epoch[10] Batch [1660]	Speed: 43.23 samples/sec	Train-Perplexity=4.347238
12:28:35 INFO:Epoch[10] Batch [1680]	Speed: 49.84 samples/sec	Train-Perplexity=4.219526
12:28:44 INFO:Epoch[10] Batch [1700]	Speed: 45.34 samples/sec	Train-Perplexity=4.143987
12:28:52 INFO:Epoch[10] Batch [1720]	Speed: 47.34 samples/sec	Train-Perplexity=4.362185
12:29:01 INFO:Epoch[10] Batch [1740]	Speed: 46.30 samples/sec	Train-Perplexity=4.293992
12:29:10 INFO:Epoch[10] Batch [1760]	Speed: 42.21 samples/sec	Train-Perplexity=4.159595
12:29:19 INFO:Epoch[10] Batch [1780]	Speed: 47.00 samples/sec	Train-Perplexity=3.863970
12:29:26 INFO:Epoch[10] Batch [1800]	Speed: 51.34 samples/sec	Train-Perplexity=3.955997
12:29:35 INFO:Epoch[10] Batch [1820]	Speed: 45.39 samples/sec	Train-Perplexity=4.374092
12:29:44 INFO:Epoch[10] Batch [1840]	Speed: 47.44 samples/sec	Train-Perplexity=4.077087
12:29:52 INFO:Epoch[10] Batch [1860]	Speed: 46.40 samples/sec	Train-Perplexity=4.169168
12:30:01 INFO:Epoch[10] Batch [1880]	Speed: 47.32 samples/sec	Train-Perplexity=4.057252
12:30:09 INFO:Epoch[10] Batch [1900]	Speed: 46.74 samples/sec	Train-Perplexity=3.990978
12:30:18 INFO:Epoch[10] Batch [1920]	Speed: 45.57 samples/sec	Train-Perplexity=3.908065
12:30:27 INFO:Epoch[10] Batch [1940]	Speed: 45.91 samples/sec	Train-Perplexity=4.328381
12:30:36 INFO:Epoch[10] Batch [1960]	Speed: 45.91 samples/sec	Train-Perplexity=4.301388
12:30:44 INFO:Epoch[10] Batch [1980]	Speed: 47.64 samples/sec	Train-Perplexity=4.258254
12:30:52 INFO:Epoch[10] Batch [2000]	Speed: 48.32 samples/sec	Train-Perplexity=4.181616
12:31:01 INFO:Epoch[10] Batch [2020]	Speed: 44.47 samples/sec	Train-Perplexity=4.430081
12:31:10 INFO:Epoch[10] Batch [2040]	Speed: 46.51 samples/sec	Train-Perplexity=3.987553
12:31:18 INFO:Epoch[10] Batch [2060]	Speed: 49.16 samples/sec	Train-Perplexity=4.231525
12:31:27 INFO:Epoch[10] Batch [2080]	Speed: 45.88 samples/sec	Train-Perplexity=4.601244
12:31:35 INFO:Epoch[10] Batch [2100]	Speed: 47.58 samples/sec	Train-Perplexity=4.284140
12:31:44 INFO:Epoch[10] Batch [2120]	Speed: 46.16 samples/sec	Train-Perplexity=4.037497
12:31:52 INFO:Epoch[10] Batch [2140]	Speed: 47.24 samples/sec	Train-Perplexity=3.995386
12:32:01 INFO:Epoch[10] Batch [2160]	Speed: 44.21 samples/sec	Train-Perplexity=4.046779
12:32:10 INFO:Epoch[10] Batch [2180]	Speed: 46.80 samples/sec	Train-Perplexity=4.105224
12:32:19 INFO:Epoch[10] Batch [2200]	Speed: 44.33 samples/sec	Train-Perplexity=4.403410
12:32:27 INFO:Epoch[10] Batch [2220]	Speed: 48.61 samples/sec	Train-Perplexity=4.092412
12:32:36 INFO:Epoch[10] Batch [2240]	Speed: 46.76 samples/sec	Train-Perplexity=4.301240
12:32:44 INFO:Epoch[10] Batch [2260]	Speed: 46.96 samples/sec	Train-Perplexity=4.215648
12:32:53 INFO:Epoch[10] Batch [2280]	Speed: 45.54 samples/sec	Train-Perplexity=4.639472
12:33:01 INFO:Epoch[10] Batch [2300]	Speed: 46.75 samples/sec	Train-Perplexity=3.905838
12:33:10 INFO:Epoch[10] Batch [2320]	Speed: 48.48 samples/sec	Train-Perplexity=4.046791
12:33:19 INFO:Epoch[10] Batch [2340]	Speed: 42.20 samples/sec	Train-Perplexity=4.063513
12:33:28 INFO:Epoch[10] Batch [2360]	Speed: 45.06 samples/sec	Train-Perplexity=3.862430
12:33:37 INFO:Epoch[10] Batch [2380]	Speed: 47.01 samples/sec	Train-Perplexity=4.010114
12:33:45 INFO:Epoch[10] Batch [2400]	Speed: 47.46 samples/sec	Train-Perplexity=3.971748
12:33:54 INFO:Epoch[10] Batch [2420]	Speed: 44.93 samples/sec	Train-Perplexity=4.313557
12:34:02 INFO:Epoch[10] Batch [2440]	Speed: 46.67 samples/sec	Train-Perplexity=4.169843
12:34:11 INFO:Epoch[10] Batch [2460]	Speed: 46.60 samples/sec	Train-Perplexity=4.052893
12:34:20 INFO:Epoch[10] Batch [2480]	Speed: 46.96 samples/sec	Train-Perplexity=4.008455
12:34:28 INFO:Epoch[10] Batch [2500]	Speed: 48.45 samples/sec	Train-Perplexity=4.138841
12:34:36 INFO:Epoch[10] Batch [2520]	Speed: 47.84 samples/sec	Train-Perplexity=4.096935
12:34:44 INFO:Epoch[10] Batch [2540]	Speed: 50.31 samples/sec	Train-Perplexity=4.116967
12:34:53 INFO:Epoch[10] Batch [2560]	Speed: 44.98 samples/sec	Train-Perplexity=4.212530
12:35:02 INFO:Epoch[10] Batch [2580]	Speed: 45.42 samples/sec	Train-Perplexity=4.231911
12:35:10 INFO:Epoch[10] Batch [2600]	Speed: 47.93 samples/sec	Train-Perplexity=4.499307
12:35:18 INFO:Epoch[10] Batch [2620]	Speed: 51.01 samples/sec	Train-Perplexity=4.613522
12:35:27 INFO:Epoch[10] Batch [2640]	Speed: 43.59 samples/sec	Train-Perplexity=4.218402
12:35:35 INFO:Epoch[10] Batch [2660]	Speed: 49.03 samples/sec	Train-Perplexity=4.236112
12:35:44 INFO:Epoch[10] Batch [2680]	Speed: 45.47 samples/sec	Train-Perplexity=3.900129
12:35:53 INFO:Epoch[10] Batch [2700]	Speed: 47.82 samples/sec	Train-Perplexity=4.179588
12:36:02 INFO:Epoch[10] Batch [2720]	Speed: 44.55 samples/sec	Train-Perplexity=4.529733
12:36:10 INFO:Epoch[10] Batch [2740]	Speed: 44.73 samples/sec	Train-Perplexity=4.364414
12:36:19 INFO:Epoch[10] Batch [2760]	Speed: 46.18 samples/sec	Train-Perplexity=4.172354
12:36:28 INFO:Epoch[10] Batch [2780]	Speed: 43.75 samples/sec	Train-Perplexity=4.331110
12:36:37 INFO:Epoch[10] Batch [2800]	Speed: 48.33 samples/sec	Train-Perplexity=4.421687
12:36:44 INFO:Epoch[10] Batch [2820]	Speed: 50.74 samples/sec	Train-Perplexity=4.204512
12:36:53 INFO:Epoch[10] Batch [2840]	Speed: 46.10 samples/sec	Train-Perplexity=4.018341
12:37:01 INFO:Epoch[10] Batch [2860]	Speed: 47.83 samples/sec	Train-Perplexity=4.024379
12:37:10 INFO:Epoch[10] Batch [2880]	Speed: 45.91 samples/sec	Train-Perplexity=4.209759
12:37:18 INFO:Epoch[10] Batch [2900]	Speed: 48.60 samples/sec	Train-Perplexity=4.260919
12:37:27 INFO:Epoch[10] Batch [2920]	Speed: 47.10 samples/sec	Train-Perplexity=4.214327
12:37:35 INFO:Epoch[10] Batch [2940]	Speed: 47.23 samples/sec	Train-Perplexity=4.229247
12:37:45 INFO:Epoch[10] Batch [2960]	Speed: 43.09 samples/sec	Train-Perplexity=4.167821
12:37:54 INFO:Epoch[10] Batch [2980]	Speed: 44.14 samples/sec	Train-Perplexity=4.124979
12:38:02 INFO:Epoch[10] Batch [3000]	Speed: 48.23 samples/sec	Train-Perplexity=3.965355
12:38:11 INFO:Epoch[10] Batch [3020]	Speed: 45.22 samples/sec	Train-Perplexity=4.140723
12:38:20 INFO:Epoch[10] Batch [3040]	Speed: 45.40 samples/sec	Train-Perplexity=4.356636
12:38:28 INFO:Epoch[10] Batch [3060]	Speed: 46.47 samples/sec	Train-Perplexity=4.182005
12:38:37 INFO:Epoch[10] Batch [3080]	Speed: 47.77 samples/sec	Train-Perplexity=4.350058
12:38:45 INFO:Epoch[10] Batch [3100]	Speed: 47.27 samples/sec	Train-Perplexity=4.294243
12:38:54 INFO:Epoch[10] Batch [3120]	Speed: 47.71 samples/sec	Train-Perplexity=4.344906
12:39:02 INFO:Epoch[10] Batch [3140]	Speed: 45.03 samples/sec	Train-Perplexity=4.164210
12:39:10 INFO:Epoch[10] Batch [3160]	Speed: 51.29 samples/sec	Train-Perplexity=4.278959
12:39:19 INFO:Epoch[10] Batch [3180]	Speed: 46.97 samples/sec	Train-Perplexity=4.095987
12:39:27 INFO:Epoch[10] Batch [3200]	Speed: 48.70 samples/sec	Train-Perplexity=4.285627
12:39:35 INFO:Epoch[10] Batch [3220]	Speed: 47.96 samples/sec	Train-Perplexity=4.203961
12:39:44 INFO:Epoch[10] Batch [3240]	Speed: 45.44 samples/sec	Train-Perplexity=4.056834
12:39:52 INFO:Epoch[10] Batch [3260]	Speed: 48.03 samples/sec	Train-Perplexity=4.229084
12:40:01 INFO:Epoch[10] Batch [3280]	Speed: 47.23 samples/sec	Train-Perplexity=4.153862
12:40:10 INFO:Epoch[10] Batch [3300]	Speed: 45.81 samples/sec	Train-Perplexity=4.162950
12:40:18 INFO:Epoch[10] Batch [3320]	Speed: 47.37 samples/sec	Train-Perplexity=4.223557
12:40:26 INFO:Epoch[10] Batch [3340]	Speed: 48.35 samples/sec	Train-Perplexity=4.347637
12:40:35 INFO:Epoch[10] Batch [3360]	Speed: 46.79 samples/sec	Train-Perplexity=4.125211
12:40:43 INFO:Epoch[10] Batch [3380]	Speed: 47.11 samples/sec	Train-Perplexity=3.967586
12:40:52 INFO:Epoch[10] Batch [3400]	Speed: 44.72 samples/sec	Train-Perplexity=4.120814
12:41:01 INFO:Epoch[10] Batch [3420]	Speed: 44.45 samples/sec	Train-Perplexity=4.073510
12:41:10 INFO:Epoch[10] Batch [3440]	Speed: 46.84 samples/sec	Train-Perplexity=4.186338
12:41:18 INFO:Epoch[10] Batch [3460]	Speed: 47.71 samples/sec	Train-Perplexity=4.132769
12:41:26 INFO:Epoch[10] Batch [3480]	Speed: 50.65 samples/sec	Train-Perplexity=4.302071
12:41:35 INFO:Epoch[10] Batch [3500]	Speed: 46.58 samples/sec	Train-Perplexity=4.249257
12:41:44 INFO:Epoch[10] Batch [3520]	Speed: 45.20 samples/sec	Train-Perplexity=4.231787
12:41:52 INFO:Epoch[10] Batch [3540]	Speed: 50.32 samples/sec	Train-Perplexity=4.284871
12:42:00 INFO:Epoch[10] Batch [3560]	Speed: 47.54 samples/sec	Train-Perplexity=4.343502
12:42:08 INFO:Epoch[10] Batch [3580]	Speed: 47.03 samples/sec	Train-Perplexity=4.336979
12:42:17 INFO:Epoch[10] Batch [3600]	Speed: 47.93 samples/sec	Train-Perplexity=4.295389
12:42:25 INFO:Epoch[10] Batch [3620]	Speed: 46.20 samples/sec	Train-Perplexity=4.187252
12:42:34 INFO:Epoch[10] Batch [3640]	Speed: 48.32 samples/sec	Train-Perplexity=4.167635
12:42:43 INFO:Epoch[10] Batch [3660]	Speed: 44.84 samples/sec	Train-Perplexity=4.267709
